uid,start_day,location_x,location_y,num_reviews,r1_cnt,r2_cnt,r3_cnt,r4_cnt,r5_cnt
426,561,7.823206376739586,7.824026088704344,152,25,33,29,35,30
427,660,4.258468209369775,8.223259985436655,104,18,24,23,21,18
428,539,9.858982154639238,12.272251876515567,133,31,6,4,6,86
429,382,8.652776655209198,11.060846876481051,189,45,5,4,13,122
430,83,8.173096921411883,13.935274316703463,280,57,58,63,52,50
431,405,3.1603433797959535,4.701505436484236,198,67,63,58,9,1
432,579,6.412325350157947,5.9151383973153155,144,26,27,34,31,26
433,412,9.141710401850098,4.493462915159926,184,22,45,40,47,30
434,616,5.896898201270919,8.752781452498175,109,54,4,2,3,46
435,714,5.547893933753059,7.6427039594564015,90,48,7,3,0,32
436,882,9.308986971820447,2.1436705374667584,37,0,0,0,0,37
437,239,4.525671818054345,10.682091207011283,229,36,48,61,45,39
438,88,9.245739593758106,0.02916375080678768,280,6,19,79,100,76
439,737,7.51311849446719,0.8532756202579894,80,2,2,23,27,26
440,529,9.821133950601343,2.514526182769943,124,11,39,43,25,6
441,322,5.883726986316441,14.986609913147571,198,96,10,3,8,81
442,835,6.504986053933369,13.948322463172627,42,5,5,8,10,14
443,48,7.415003352653188,1.257215074224876,291,0,21,75,104,91
444,872,3.3382117794662527,10.938766959733961,29,9,2,5,10,3
445,251,3.659003038658426,11.781518292386613,209,187,11,4,0,7
446,187,9.306547731383247,2.642686064734182,232,13,13,54,77,75
447,72,9.375557641576481,0.047388126829672195,274,3,15,64,102,90
448,195,0.1465242882156037,14.509231099082056,247,157,13,10,4,63
449,138,1.0602820194595108,7.667749182458152,276,245,26,4,0,1
450,158,1.5121046748253453,8.135321176537474,246,21,51,105,57,12
451,842,4.588054859787956,7.76873472924296,49,19,3,1,4,22
452,214,4.275925473253438,2.6257543757890636,216,52,90,43,18,13
453,522,9.08814481883635,5.894232892778274,138,26,48,37,22,5
454,278,6.464649625860783,6.798299219084256,211,12,41,61,55,42
455,409,0.3404064651913796,14.21732734083577,165,22,40,28,33,42
456,300,7.065106286248152,1.4640961926445384,188,11,50,67,46,14
457,169,5.182133956839694,9.205865404485616,261,143,13,7,8,90
458,357,4.622267168111346,12.587041350574783,165,144,12,6,0,3
459,262,1.642380257489654,3.597565901467605,237,48,49,49,43,48
460,237,4.55041208099072,2.2938971813806903,261,218,15,5,1,22
461,388,3.65815582686966,7.425400731490781,166,32,32,36,27,39
462,749,9.154732919341685,10.44282608046816,95,37,2,4,10,42
463,349,0.8603956901050858,7.976430844575619,174,11,41,63,48,11
464,847,3.5389821835275184,3.326501866939821,48,28,1,0,0,19
465,324,9.979569477338273,8.031528504614261,212,44,39,31,53,45
466,862,1.1154957862462034,14.178585470242519,46,14,6,9,10,7
467,723,1.3117474370284354,4.170466685013081,90,0,3,27,39,21
468,168,8.580500701134168,3.8682181615079374,261,47,50,55,55,54
469,438,4.480648266105769,2.201529796759237,184,1,17,48,78,40
470,614,4.609815700866614,2.7485657264500762,122,2,7,25,49,39
471,367,4.235326125760186,13.94171095948709,165,90,3,3,4,65
472,650,5.5973843477129765,12.377150223237072,108,3,5,19,53,28
473,356,5.79213295650584,3.330490916760464,198,47,37,44,44,26
474,35,5.305255601601839,1.2060942773241112,305,50,76,54,67,58
475,218,6.48872817188897,2.6236900104023615,217,68,9,7,11,122
476,605,4.638598384526111,2.6727876723675625,114,35,48,21,9,1
477,313,7.544953766160829,1.0965399887434624,214,2,11,50,81,70
478,28,5.182254272959722,2.9666341562021152,280,66,53,50,58,53
479,279,8.831432978074044,3.5368314537165704,203,150,10,5,1,37
480,778,3.5838641358136627,7.431577394793055,68,7,7,23,20,11
481,268,0.30387599033432355,9.832965088958835,207,135,10,7,4,51
482,566,8.175172303603892,8.921347755487167,119,8,27,44,33,7
483,59,6.214643470958046,2.475877144259433,276,51,71,75,49,30
484,797,7.890736340817439,9.240271314138573,64,16,18,8,8,14
485,408,8.975575055738876,13.10850949278586,187,33,49,53,28,24
486,734,1.1775761041611787,6.399995234507011,83,5,0,2,2,74
487,115,6.681373345516311,5.719680110237013,272,117,13,7,14,121
488,771,6.182312524240042,1.2083052502473923,71,29,4,0,3,35
489,302,8.833160893325866,4.589861910369366,210,45,65,65,30,5
490,510,4.452823828579618,0.23681237917364373,161,65,3,0,12,81
491,315,6.452645861379534,14.666995711302064,193,113,18,4,7,51
492,779,4.333087951774761,0.2348669456645064,89,39,2,2,2,44
493,771,3.8523065837477866,4.013778736114664,59,3,0,1,7,48
494,793,4.633557435714616,14.857521396962143,63,12,25,17,5,4
495,224,2.6578567125993757,14.898602257510241,242,129,5,5,10,93
496,255,7.792792787333058,6.894075131769456,215,45,73,71,22,4
497,668,3.9219803884256588,2.6402445880671404,88,26,28,21,9,4
498,694,7.677176135805625,5.521296493309792,91,13,27,34,9,8
499,411,0.03165709177111009,8.256167016283186,175,46,54,42,23,10
500,572,0.8318047122096273,14.794854132653017,123,19,29,36,24,15
501,227,7.600294040494827,6.600958239869217,218,3,37,53,67,58
502,841,2.7708598950237864,12.30482405364754,48,5,9,12,10,12
503,594,8.05535121039221,8.980814199671128,127,9,25,42,31,20
504,518,6.021980150970071,11.323380532475372,154,56,3,2,2,91
505,308,4.734101946939274,11.259165655450213,199,54,81,45,17,2
506,255,4.765346196409197,9.30672710067505,228,36,60,58,46,28
507,335,4.23247070943612,7.573911378887382,200,32,61,61,31,15
508,451,0.8638938721839451,6.5796485424906255,175,67,50,50,7,1
509,836,7.824280206615319,3.931790470176713,64,30,3,2,6,23
510,420,2.0299047370293954,12.339793171671436,159,15,40,46,30,28
511,850,0.8876561158677521,10.137981508277047,52,17,12,7,7,9
512,738,3.457947049488974,6.420143811446484,85,0,6,17,40,22
513,773,9.412445062637719,10.05726233143011,73,18,9,16,19,11
514,37,8.73197855987774,12.658522611138482,313,79,5,9,11,209
515,568,7.28103422024313,4.52897308545438,139,86,5,5,5,38
516,539,9.595105981737506,3.9500179146254992,139,7,32,48,39,13
517,895,1.8126118859117168,3.450175554704277,31,27,4,0,0,0
518,619,8.642086559810283,13.522469109326503,125,10,16,33,39,27
519,220,9.705588331017124,7.5904272138905,231,111,15,6,6,93
520,168,9.039456247075528,0.17669308299270658,240,103,9,5,5,118
521,569,1.5007276156257265,14.95251860848586,136,32,53,33,16,2
522,180,6.5183827871517614,4.1894060206025205,251,42,94,71,31,13
523,327,9.990666222610521,5.365751212709141,198,38,38,39,31,52
524,278,6.13482849795564,5.016859344362642,235,46,70,62,43,14
525,467,5.868016248276905,5.191564197992858,157,21,50,54,26,6
526,179,3.008265396177624,10.208422532872826,249,7,19,55,94,74
527,900,8.89130886553209,5.955105486603178,30,9,0,0,5,16
528,493,4.694144058396094,1.2953693870477268,141,27,28,33,29,24
529,606,8.78935480308078,0.5651083555952874,127,3,39,52,25,8
530,302,3.2297376563718028,11.762704777404178,238,74,9,4,11,140
531,29,7.228955159194617,5.837824295035967,313,104,4,6,17,182
532,736,0.27295457614977425,10.50021458420461,79,27,26,22,2,2
533,662,1.4547653439299968,4.965163989287519,97,5,27,44,16,5
534,249,7.300314407495131,13.754128280352237,227,38,68,42,52,27
535,226,0.8342500526165464,10.002632642596957,242,18,59,88,62,15
536,414,7.036861053847058,13.913039059497534,165,4,25,40,61,35
537,183,6.621953098465784,14.501000147330643,256,97,12,2,15,130
538,328,4.114072657160372,5.226733714395957,185,11,52,74,31,17
539,823,2.633704688161843,10.22193271107364,50,10,23,15,2,0
540,667,3.3320346872782247,14.02550051844844,87,5,8,23,26,25
541,284,2.117039524878852,3.863343896723504,207,91,7,6,11,92
542,367,5.4229235908897735,4.567324050697942,187,150,17,1,3,16
543,357,2.8612827642818006,0.3016624769504822,202,81,11,7,10,93
544,710,3.4929190555662384,13.056424831457123,94,1,3,17,36,37
545,875,4.623889283839885,12.94936337004128,29,24,5,0,0,0
546,535,5.192552561264643,5.412421045098,135,30,7,3,8,87
547,164,9.606545878452525,1.6409760749102065,257,19,62,95,60,21
548,539,3.6865887095639938,11.817406249882048,152,102,7,4,3,36
549,824,0.8965002956281676,6.663995685651825,35,5,9,6,9,6
550,849,3.8519004912195576,10.671991431990307,42,3,6,16,10,7
551,863,5.640344837034975,10.524824283054947,45,7,1,1,4,32
552,610,6.694667955726094,9.899784818080642,126,52,5,2,5,62
553,740,6.94937780954718,3.5995131758646726,92,25,27,12,17,11
554,576,0.05913257585508647,10.925766226434934,132,23,23,38,33,15
555,886,9.89771100615332,12.856358537924974,31,4,5,10,2,10
556,66,3.4526077379510234,0.33063334701503355,293,54,74,68,49,48
557,616,7.534108786100998,7.6495277249307385,133,25,27,27,28,26
558,321,4.871810648118053,12.80107888576684,215,53,80,60,18,4
559,857,4.62949464503418,8.09683343669752,43,1,3,9,16,14
560,19,8.52948019979388,5.274392149730779,320,204,21,5,5,85
561,340,4.95425752803034,12.820153340750508,196,14,47,73,51,11
562,574,4.02613123730812,12.203478231395833,147,13,32,58,36,8
563,835,6.930898036888343,4.308463301074295,47,4,17,19,7,0
564,541,0.305339836825379,5.304199159350948,147,7,10,36,56,38
565,297,2.0682798018140067,9.332312743542722,198,38,42,42,32,44
566,398,7.148993166818789,0.8147360604638548,198,50,78,54,13,3
567,282,7.0753973722019134,2.071984960008866,205,80,12,9,10,94
568,803,5.045696057319065,6.133599522284231,46,3,10,11,13,9
569,880,5.876468693053064,4.798479117395597,34,14,1,1,1,17
570,223,9.077230977797496,6.598176469513077,226,72,7,7,9,131
571,63,5.396516040487484,4.506058404163747,295,6,25,87,104,73
572,490,5.601835402313626,1.8378703499072624,157,28,34,55,32,8
573,194,2.532508924434235,7.984646743322253,223,13,36,86,65,23
574,341,9.745714807834176,14.614470298137885,204,21,45,71,43,24
575,663,9.73308310990719,0.5447686775788668,107,47,8,1,2,49
576,757,3.4472742679560984,6.575061771831812,72,15,13,19,11,14
577,346,2.9919066497695868,4.3934094028007715,194,0,0,3,17,174
578,768,3.0336510309883957,8.548081689991875,67,29,3,1,5,29
579,332,3.0487565690817977,0.7561484649634814,205,41,47,43,32,42
580,159,9.851365268826472,2.5348925152738113,254,71,90,65,22,6
581,863,9.363200862667513,6.002687797422391,46,29,2,1,1,13
582,205,4.824213432022322,12.947075615949718,246,218,18,4,1,5
583,709,5.343442130639985,9.587365400264556,93,32,40,18,3,0
584,542,3.0057311849017134,4.946524139693816,132,110,8,5,0,9
585,385,8.21519909912381,7.080950826412417,173,9,41,62,49,12
586,554,0.8006684065684322,3.586349131747747,141,41,49,37,14,0
587,68,6.304556058357926,10.35868142537654,297,2,18,74,125,78
588,498,3.8170078717290057,13.842145675052821,156,1,10,30,72,43
589,323,9.782487014899514,6.795137326208461,199,14,41,74,51,19
590,295,1.0166345191531423,14.014158376631007,202,32,32,47,40,51
591,759,6.15493096519594,8.891810896533155,86,0,12,26,29,19
592,478,0.002340194959016273,1.6712090530152945,135,31,27,29,25,23
593,635,2.077635838938303,7.311690718472271,116,0,6,34,44,32
594,325,9.924202321472176,1.4466259226515414,205,51,38,37,47,32
595,24,1.7282643304938583,2.194835511920889,302,0,1,1,33,267
596,95,0.6333141959475164,2.423636705707237,279,115,13,5,12,134
597,211,2.818862100417779,14.39693527367748,239,36,43,49,68,43
598,469,1.6545880241114974,4.386519876871063,159,32,37,28,30,32
599,196,6.920848552913146,13.869792692158027,225,13,41,56,66,49
600,32,6.423120373313056,6.938155204158534,270,15,2,5,19,229
601,336,4.457875595893356,12.418319902000603,222,47,41,39,48,47
602,628,2.281650225431834,6.887810235704548,107,29,22,20,16,20
603,509,4.355290062819989,4.97610754420039,145,27,20,41,29,28
604,509,5.455417639390835,10.75377312023861,132,17,21,35,34,25
605,375,4.135087773373454,14.371425471667422,198,92,9,1,9,87
606,581,6.893689053412616,9.475967662724797,120,11,27,48,29,5
607,429,6.807917505328648,6.204656684967661,177,9,19,33,65,51
608,737,8.216381046421523,12.450474790492562,88,9,0,1,7,71
609,693,2.713166265591025,6.255154100899299,89,4,8,32,29,16
610,627,0.5562111775226708,7.490833779549855,116,0,11,21,49,35
611,467,2.358772293344579,4.674567349209566,175,78,13,6,7,71
612,724,4.1409461481579,14.688093199927154,88,27,34,13,11,3
613,304,9.35757369817348,14.384020180237842,192,41,50,43,31,27
614,279,0.5348274261862829,14.83099341807999,235,107,12,6,7,103
615,31,2.5550095416810246,10.443866533543389,291,54,46,65,64,62
616,443,6.221599697786502,5.458375280428378,184,20,50,69,33,12
617,819,8.86319210405822,6.251416736309893,62,20,17,16,5,4
618,661,6.882867446644649,8.307358100878293,92,18,22,16,21,15
619,391,5.390549150484626,11.9234044310587,192,112,12,5,7,56
620,43,8.441507236090379,11.627920334099231,270,55,62,53,49,51
621,277,7.577413951621574,10.850764138306204,220,44,3,1,16,156
622,551,4.1894943127491535,7.962983463677539,124,107,11,2,0,4
623,445,2.5485255403284732,3.835000094236083,173,2,10,40,75,46
624,678,2.2095410255817294,7.364986643857766,94,17,24,20,17,16
625,708,2.6318548834521795,5.351882574787603,83,14,22,18,14,15
626,438,2.689017068206846,5.37265773364037,157,29,37,29,25,37
627,229,1.1704279752330071,8.663685920313277,236,8,0,7,31,190
628,14,1.9878560936462786,7.9071172976684,298,66,55,54,65,58
629,172,5.665388898867516,2.373830626412233,249,10,1,5,18,215
630,718,0.6861337130004674,0.6423860551198829,87,75,7,0,0,5
631,363,1.9495474867063067,9.643928531651916,190,16,33,78,47,16
632,563,2.8798916357195914,8.417539590032195,147,44,51,37,15,0
633,307,1.7726361058209184,3.4319667307400463,218,0,23,43,91,61
634,714,1.3569681983433435,12.265692034201539,97,9,12,27,31,18
635,695,1.7608256614847528,2.29025952581442,105,31,41,26,7,0
636,504,6.4286802405608885,7.878590712331928,151,7,22,47,50,25
637,440,5.991194020063572,13.56150236324411,170,122,10,3,3,32
638,537,7.7644171991428745,11.136662339125317,147,46,1,2,10,88
639,235,2.4524168260114507,10.179776957448833,227,14,66,92,45,10
640,803,4.221744819067663,4.234414188258582,62,0,6,15,23,18
641,214,8.693139597822992,14.670480591879732,255,61,47,63,42,42
642,560,7.990841635713971,7.539579439621846,124,38,5,0,7,74
643,540,3.0697647559882535,13.748384986496443,123,0,0,4,11,108
644,689,2.6221696349444326,4.827932680543615,97,46,1,5,5,40
645,121,6.462843311977961,6.6107508966265724,251,62,103,63,17,6
646,321,9.47194638803429,7.082643248287148,186,34,66,50,26,10
647,859,6.930819989017348,9.418324614010059,38,10,7,10,8,3
648,263,9.825531004645168,13.336770156473904,226,203,19,4,0,0
649,430,3.2148068483112224,2.7443694252558504,162,147,12,2,1,0
650,623,6.636673058469251,12.786128216674182,123,58,8,3,9,45
651,611,6.371098828325584,7.156767737519495,123,27,24,26,22,24
652,858,4.399067080992429,12.816772982636074,37,0,4,11,10,12
653,866,0.7381540248656082,1.3852729336245084,42,38,1,2,0,1
654,685,7.5667867664884785,5.697832949558268,89,45,2,1,3,38
655,237,9.218015029700334,1.3682800697027435,212,0,0,5,16,191
656,551,5.945291609201861,11.039528086814286,126,25,43,30,20,8
657,666,4.344717428671549,1.9220548301941247,93,4,0,1,7,81
658,545,4.991948534187812,13.036941876337023,139,7,38,56,29,9
659,723,4.593805350024639,0.7909471437564608,90,27,29,24,10,0
660,529,7.698515370673226,8.602863444549104,147,32,27,29,25,34
661,506,6.872789238518471,8.489179508297186,139,26,36,27,29,21
662,537,0.2817463179085755,2.168340790044097,156,48,55,46,6,1
663,614,0.11137747516749896,10.162213627357636,121,9,24,53,27,8
664,50,2.8143905106847633,14.629514470838005,273,34,65,112,49,13
665,691,0.39329905664799547,6.440197766336799,87,42,0,1,7,37
666,852,2.407890964408901,4.301225889011425,36,1,2,8,15,10
667,8,1.0632833392241747,8.781087019839779,312,35,76,112,70,19
668,401,5.3475168263393416,12.486691265406925,179,38,32,32,41,36
669,108,1.8861017324171203,2.3854903965100007,281,128,12,8,12,121
670,547,4.908031527556538,14.79677773543225,139,34,55,30,16,4
671,117,6.104210448767974,11.000142567198846,286,21,37,78,80,70
672,626,8.604095129886378,6.8330912625646105,112,11,20,36,25,20
673,687,8.886811511318486,0.9196213101610567,102,31,40,24,5,2
674,677,9.528174921349953,6.015437141830924,92,3,11,27,31,20
675,373,4.860819608235431,5.88103616282133,208,49,77,59,19,4
676,292,5.777928731113521,0.7374761597489987,211,12,48,54,59,38
677,706,1.8123948569191783,3.368362708148726,84,19,21,18,10,16
678,612,6.414979165138554,0.9173306215368204,105,9,15,50,24,7
679,507,9.848361905050918,2.375577049551702,164,87,3,5,4,65
680,123,4.235974814540041,10.816689609226673,271,65,46,56,52,52
681,266,4.529412436780751,9.947866016343026,219,63,7,4,13,132
682,12,6.13777390394873,9.533180678807689,306,78,93,91,33,11
683,661,4.9306495725761135,2.6329845110475576,90,8,2,2,9,69
684,747,8.912852536833363,3.2425887590032634,72,6,19,27,17,3
685,663,6.278446611026408,11.329415197661882,95,10,22,20,25,18
686,8,3.131137908152146,14.577198585293106,346,60,103,104,56,23
687,411,2.3929564319422383,13.89989836033119,172,32,30,26,30,54
688,280,2.096701584661088,0.8345070464075671,217,14,49,94,52,8
689,877,6.372737076455767,1.964591937929806,28,1,2,10,11,4
690,341,1.6852094361111636,9.797673616706039,220,16,48,92,52,12
691,456,8.381822489889254,6.634833468661499,183,31,45,47,35,25
692,447,4.968933344109143,10.535429868127178,178,31,39,36,39,33
693,79,8.801316334524657,7.102050749236556,258,15,48,85,74,36
694,439,2.0223705271159087,13.294815238777597,176,28,46,39,35,28
695,402,4.3293306420332724,9.553182303714244,187,54,78,41,11,3
696,488,0.09541304378531734,11.319269956286199,164,10,36,51,42,25
697,243,8.0001054967626,12.865040450943377,243,162,15,3,1,62
698,219,5.464756420067662,6.803607701296326,221,12,46,63,76,24
699,334,9.208014133681651,14.754702725959325,199,86,6,5,11,91
700,280,0.7995997997875404,7.4039072788674005,228,4,0,2,20,202
701,471,3.9905468537017996,11.579957448460574,161,17,29,29,52,34
702,439,1.0654175843163016,2.4253586031522105,180,2,12,39,74,53
703,665,5.991607410705868,5.029698069796441,105,1,6,29,42,27
704,517,7.539211436906079,6.032056512243022,145,18,34,47,41,5
705,433,4.278158317155296,7.460642865399764,177,33,3,2,10,129
706,17,5.978275062069859,13.597616772148433,302,13,65,119,78,27
707,260,3.8236983320465745,3.2520901485688647,224,105,11,5,12,91
708,258,7.848985125750697,10.0778257276209,216,36,49,59,47,25
709,129,1.0482036394497707,12.908613984070275,284,34,78,98,62,12
710,273,4.8520366217038475,5.820425841447577,212,170,23,6,1,12
711,168,9.768606315901643,11.984226244287882,255,10,50,87,68,40
712,605,9.969965859408953,12.117949710654926,113,13,20,28,28,24
713,299,5.981582204517028,6.315861192323406,207,40,42,55,41,29
714,382,1.237087895168829,13.934864346121996,196,44,38,41,40,33
715,229,1.7067857230628203,7.9749535499565924,229,48,45,42,44,50
716,498,8.833837476529345,3.3212412761801007,150,14,2,2,12,120
717,97,2.2442700042649277,11.785461103945112,294,61,45,54,71,63
718,126,3.5810205837804707,9.464996655718597,252,2,20,60,111,59
719,630,6.4288116008710094,6.7319991631057245,106,40,7,2,5,52
720,595,6.193644394793729,10.832551203627709,120,17,22,29,24,28
721,838,0.4731412631590648,2.4099142679570695,47,16,3,0,3,25
722,856,4.790686957654275,12.352275823862055,37,8,15,11,3,0
723,858,5.4567753931256835,13.482936443562958,36,2,4,10,11,9
724,285,4.337902143945126,8.468299686098831,225,54,43,40,40,48
725,229,0.9658589559095532,12.027617197864709,219,29,48,60,48,34
726,184,3.2447712184020094,1.0431308849772514,228,18,50,83,61,16
727,738,6.553596473905101,14.291501768232667,76,7,18,31,17,3
728,581,5.3678206308707,12.664699655408658,135,38,49,31,15,2
729,348,9.733885841847114,1.9063578402667862,191,175,12,2,0,2
730,883,7.948898015726893,6.445408588591447,41,9,22,7,3,0
731,239,4.791338928934648,11.792628881011185,241,69,91,61,17,3
732,117,9.802523986857285,8.185817504998814,281,87,4,3,12,175
733,718,0.9727283730180702,13.478265927821639,98,23,17,18,16,24
734,395,2.08584413861314,3.2031642100573054,183,13,43,74,37,16
735,86,3.053489682391246,9.679379193606456,267,19,76,94,64,14
736,581,3.1536329246893713,12.126798921077691,123,25,2,1,9,86
737,478,3.626464297227312,7.04025983466123,142,2,14,44,49,33
738,701,5.351504923248274,6.985133714646179,88,4,17,20,27,20
739,183,1.489467994695215,4.7036880847167915,232,48,48,46,48,42
740,530,8.42293299757532,13.90983126468604,164,23,34,31,46,30
741,573,5.850180527826544,4.527198730078455,137,50,45,32,7,3
742,429,0.5729898549991874,4.3412882699568485,179,140,20,5,1,13
743,884,2.0465282169204047,9.461910609999263,34,5,12,9,8,0
744,864,2.3642321519156417,0.4363746580049055,41,20,10,8,2,1
745,787,4.620446509406374,0.745304983258937,66,19,2,2,6,37
746,613,9.020911896430993,13.201891118262736,143,26,32,36,33,16
747,176,6.17977664244874,6.790847229588923,245,49,45,40,60,51
748,596,4.05652284488654,13.137653808541984,119,34,53,29,3,0
749,831,3.2824886099953843,10.00280901694132,46,8,12,14,4,8
750,466,0.9357241733703248,4.208342594516274,176,17,37,63,47,12
751,113,5.439939891839657,4.174163788366918,257,62,88,63,36,8
752,221,7.660760336188574,7.282275410934462,219,44,52,45,46,32
753,532,8.939247010271421,10.128119600698035,143,38,46,44,10,5
754,349,8.470437469069566,5.584969221134618,193,28,30,51,42,42
755,870,2.1951750362575204,6.098053362187027,39,2,11,16,8,2
756,78,9.583051320216486,9.619556415053909,276,20,56,90,61,49
757,103,1.2860379985909287,5.251599085513153,284,10,25,75,90,84
758,619,7.389277460533737,14.864707151975006,107,10,11,45,29,12
759,630,3.5370908536650845,0.9053580063877104,110,3,24,46,31,6
760,94,4.70384663943655,11.381231045099483,256,120,9,5,12,110
761,87,2.2362795433115434,3.4051181491801925,269,22,73,102,56,16
762,562,1.9770901056847356,6.852893477576266,122,57,1,2,5,57
763,510,4.95989963187517,11.752026070973685,171,49,49,44,15,14
764,410,9.540192657319132,3.4703235134438133,196,15,41,67,50,23
765,514,8.342052017311811,7.086285049862618,130,28,4,5,8,85
766,630,1.051404571102954,0.8795478755563241,119,4,31,46,29,9
767,282,6.556854452162382,10.670193806172424,220,32,3,3,16,166
768,817,9.094717632369061,1.137066005051714,55,4,9,22,19,1
769,343,8.036643924772997,13.638534699980331,215,14,31,59,64,47
770,446,7.9869917616877935,6.341825846821341,168,30,31,33,33,41
771,149,2.1243120243752998,13.461014954283565,276,59,58,68,43,48
772,765,9.551854076383414,8.078416118212168,72,12,10,16,21,13
773,643,6.134793127259286,7.441000862472337,105,25,21,25,18,16
774,83,8.881355307635543,9.669414230049062,256,7,27,77,89,56
775,875,6.051218318513472,9.886082057734457,39,3,9,15,11,1
776,593,9.075241134735132,1.0574797029036431,109,3,31,38,30,7
777,350,5.222011190108807,4.82304529905085,194,29,49,75,32,9
778,870,7.614737500439075,14.514745003092889,44,12,16,14,2,0
779,29,6.975101121944521,9.801408394435173,308,114,14,5,14,161
780,749,6.6008594049652904,4.500445403507452,79,7,13,31,24,4
781,128,7.033444381871025,12.076061590325889,268,4,31,83,89,61
782,493,6.691827637621804,11.328074591704196,142,30,33,32,29,18
783,521,9.308377384510662,7.849566658435615,143,32,30,22,29,30
784,104,7.1133227886978565,4.587821236238466,264,47,53,54,78,32
785,619,7.5708646452032,8.917830524870817,102,7,18,45,22,10
786,137,8.232728474911465,10.91322784751597,266,70,51,39,56,50
787,700,3.059332694593283,1.5256135852393045,75,26,26,17,5,1
788,157,7.414153637345159,2.9680245913856824,251,12,0,5,13,221
789,69,1.2666132795289342,7.977438524525079,284,258,19,7,0,0
790,399,0.6466645223756118,8.07474323759255,175,72,5,1,11,86
791,800,4.794323442366283,6.496567768947636,59,19,27,11,2,0
792,496,5.80130075780712,14.934425828931477,159,22,51,57,23,6
793,593,6.294790357800174,5.717508649582222,113,5,16,39,36,17
794,619,4.608614446096,0.9022228381319192,111,54,7,2,4,44
795,337,6.355476710461192,6.0696257637218896,196,44,44,38,34,36
796,31,3.499713923517662,1.3246174571287024,293,7,19,72,101,94
797,328,5.4580247428705775,1.1611962211818367,199,18,47,38,62,34
798,126,9.635906346071097,2.875325692275872,275,30,3,8,11,223
799,306,6.341809068493063,3.0859875592720853,220,17,58,72,60,13
800,394,8.663055856159701,8.399543861811674,174,10,39,60,43,22
801,325,1.95902095259195,4.622954781498521,204,44,40,46,39,35
802,706,8.70637041914737,8.919845155820079,84,57,5,1,0,21
803,363,1.0071092471800869,14.587617147060143,180,10,30,61,55,24
804,588,3.1654221546546166,6.260607962522222,126,108,10,3,1,4
805,844,0.8962883413308143,12.179254168452525,45,5,9,17,9,5
806,239,5.946988386347133,10.487740395197905,219,96,9,7,15,92
807,830,4.957780779399776,0.17708945012405164,54,11,0,0,4,39
808,301,3.561675930714988,10.324585595647328,217,68,72,68,8,1
809,850,8.345559482543663,0.05192945376091218,57,0,4,12,27,14
810,325,3.0059064053989926,0.46717493802892307,196,17,53,87,30,9
811,130,5.3650914942344325,4.29291750300191,256,6,24,95,84,47
812,852,1.8117691030790362,6.300047524616074,44,0,5,8,16,15
813,541,0.1793289671706677,2.2383046944333076,157,41,55,43,11,7
814,102,9.286166764500678,8.760236437143217,261,7,37,78,90,49
815,156,7.5258175845188315,6.735597008021142,239,58,49,45,37,50
816,661,0.7618729283038284,3.5236507422517045,99,2,11,22,38,26
817,37,6.054109383775982,10.58549840605092,267,152,22,6,13,74
818,755,1.2737603807352715,6.562783525243797,74,5,15,28,19,7
819,385,9.529429761471329,14.98531948209461,180,37,41,34,29,39
820,138,0.33847683746244805,10.116767457164638,275,33,70,71,62,39
821,245,3.209398699715628,6.655137748120566,225,6,18,54,89,58
822,84,7.541132914186846,3.8160476228895615,270,20,85,85,68,12
823,333,7.049099952035545,10.492612280245114,214,11,41,71,60,31
824,849,2.3735983258712476,4.3692248633475455,36,7,8,15,3,3
825,233,5.7062204620903545,9.599322979580561,246,0,0,4,29,213
826,143,7.4927348747539035,7.923323758419894,273,53,7,7,17,189
827,220,0.6465569207639033,8.228707968351788,252,123,12,4,8,105
828,629,9.106164480012128,12.864401448504111,117,29,36,40,10,2
829,318,6.089112472467586,7.126276614089495,199,0,11,56,76,56
830,390,6.727437930682122,10.723614172724858,186,107,13,2,5,59
831,307,4.931250328723062,3.62678129263702,211,152,6,10,7,36
832,787,5.582656042593076,13.138010637666868,67,11,17,13,11,15
833,233,1.4103501856413903,0.6759340092047222,233,57,55,35,41,45
834,575,3.928532973114663,6.301563060873503,113,9,25,43,29,7
835,374,7.744901905939527,3.266559526040803,171,40,2,3,8,118
836,523,9.567215677434305,10.077643213097138,135,60,7,3,7,58
837,656,8.598195222908076,3.644946921996526,107,26,14,24,25,18
838,844,1.6689351080716763,6.045919024823403,45,2,0,2,3,38
839,216,6.761828540930569,12.502820886074858,230,34,51,46,45,54
840,427,4.64314589907735,8.008776780044236,177,30,42,31,43,31
841,266,8.367436237479485,13.08215249496623,208,40,40,38,46,44
842,91,6.244815620498764,1.5088169606576525,275,84,112,68,10,1
843,519,2.846396176214989,7.500800490212906,171,34,2,2,8,125
844,225,2.604495861113729,6.190119651079252,232,48,45,48,47,44
845,298,1.924169080093271,2.789475811251993,231,1,0,8,12,210
846,581,4.692699946441362,6.763949497232041,124,0,7,34,47,36
847,612,2.3527242371719534,1.9239109401560999,120,25,23,27,27,18
848,624,2.2998622433300975,8.477031399112146,87,16,22,18,18,13
849,304,1.2280066068985163,9.458984701214558,226,59,6,5,11,145
850,458,2.8621208134723597,12.438297243897486,150,88,10,5,5,42
851,9,4.575644401295039,2.103432782893722,281,79,104,69,27,2
852,347,3.4473273116601577,11.05740973175326,182,133,13,5,4,27
853,740,9.796257359497947,4.117092538994768,78,67,2,0,0,9
